Ano base,UF,Quantidade Produção - Minério ROM (t),% Produção  Alumínio (Bauxita),% Produção  Amianto,% Produção  Areia,% Produção  Areias Industriais,% Produção  Argilas,% Produção  Berílio,% Produção  Bário,% Produção  Calcário,% Produção  Carvão Mineral,% Produção  Caulim,% Produção  Chumbo,% Produção  Cianita e outros minerais refratários,% Produção  Cobalto,% Produção  Cobre,% Produção  ColumbitaTantalita,% Produção  Cromo,% Produção  Cádmio,% Produção  Diamante,% Produção  Diatomita,% Produção  Dolomito e Magnesita,% Produção  Enxofre,% Produção  Estanho,"% Produção  Feldspato, Leucita e NefelinaSienito",% Produção  Ferro,% Produção  Fluorita e Criolita,% Produção  Fosfato,% Produção  Gemas,"% Produção  Geodos, Ágatas, Calcedônia, etc",% Produção  Gipsita,% Produção  Grafita,% Produção  Lítio,% Produção  Manganês,% Produção  Mica,% Produção  Minerais Industriais (Outros),% Produção  Molibdênio,% Produção  Monazita e TerrasRaras,% Produção  Nióbio,% Produção  Níquel,% Produção  Ouro,% Produção  Potássio,% Produção  Prata,% Produção  Quartzo (Cristal) e outros Piezelétricos,% Produção  Rochas (Britadas) e Cascalho,% Produção  Rochas Ornamentais,% Produção  Rochas Ornamentais  Outras,% Produção  Saibro,% Produção  Sal,% Produção  Talco e outras Cargas Minerais,% Produção  Titânio,% Produção  Tungstênio,% Produção  Turfa,% Produção  Urânio e outros Radioativos,% Produção  Vanádio,% Produção  Vermiculita e Perlita,% Produção  Zinco,% Produção  Zircônio,Quantidade Venda (t),% Venda  Alumínio (Bauxita),% Venda  Amianto,% Venda  Areia,% Venda  Areias Industriais,% Venda  Argilas,% Venda  Berílio,% Venda  Bário,% Venda  Calcário,% Venda  Carvão Mineral,% Venda  Caulim,% Venda  Chumbo,% Venda  Cianita e outros minerais refratários,% Venda  Cobalto,% Venda  Cobre,% Venda  ColumbitaTantalita,% Venda  Cromo,% Venda  Cádmio,% Venda  Diamante,% Venda  Diatomita,% Venda  Dolomito e Magnesita,% Venda  Enxofre,% Venda  Estanho,"% Venda  Feldspato, Leucita e NefelinaSienito",% Venda  Ferro,% Venda  Fluorita e Criolita,% Venda  Fosfato,% Venda  Gemas,"% Venda  Geodos, Ágatas, Calcedônia, etc",% Venda  Gipsita,% Venda  Grafita,% Venda  Lítio,% Venda  Manganês,% Venda  Mica,% Venda  Minerais Industriais (Outros),% Venda  Molibdênio,% Venda  Monazita e TerrasRaras,% Venda  Nióbio,% Venda  Níquel,% Venda  Ouro,% Venda  Potássio,% Venda  Prata,% Venda  Quartzo (Cristal) e outros Piezelétricos,% Venda  Rochas (Britadas) e Cascalho,% Venda  Rochas Ornamentais,% Venda  Rochas Ornamentais  Outras,% Venda  Saibro,% Venda  Sal,% Venda  Talco e outras Cargas Minerais,% Venda  Titânio,% Venda  Tungstênio,% Venda  Turfa,% Venda  Urânio e outros Radioativos,% Venda  Vanádio,% Venda  Vermiculita e Perlita,% Venda  Zinco,% Venda  Zircônio,Valor Venda (R$),% Valor Venda  Alumínio (Bauxita),% Valor Venda  Amianto,% Valor Venda  Areia,% Valor Venda  Areias Industriais,% Valor Venda  Argilas,% Valor Venda  Berílio,% Valor Venda  Bário,% Valor Venda  Calcário,% Valor Venda  Carvão Mineral,% Valor Venda  Caulim,% Valor Venda  Chumbo,% Valor Venda  Cianita e outros minerais refratários,% Valor Venda  Cobalto,% Valor Venda  Cobre,% Valor Venda  ColumbitaTantalita,% Valor Venda  Cromo,% Valor Venda  Cádmio,% Valor Venda  Diamante,% Valor Venda  Diatomita,% Valor Venda  Dolomito e Magnesita,% Valor Venda  Enxofre,% Valor Venda  Estanho,"% Valor Venda  Feldspato, Leucita e NefelinaSienito",% Valor Venda  Ferro,% Valor Venda  Fluorita e Criolita,% Valor Venda  Fosfato,% Valor Venda  Gemas,"% Valor Venda  Geodos, Ágatas, Calcedônia, etc",% Valor Venda  Gipsita,% Valor Venda  Grafita,% Valor Venda  Lítio,% Valor Venda  Manganês,% Valor Venda  Mica,% Valor Venda  Minerais Industriais (Outros),% Valor Venda  Molibdênio,% Valor Venda  Monazita e TerrasRaras,% Valor Venda  Nióbio,% Valor Venda  Níquel,% Valor Venda  Ouro,% Valor Venda  Potássio,% Valor Venda  Prata,% Valor Venda  Quartzo (Cristal) e outros Piezelétricos,% Valor Venda  Rochas (Britadas) e Cascalho,% Valor Venda  Rochas Ornamentais,% Valor Venda  Rochas Ornamentais  Outras,% Valor Venda  Saibro,% Valor Venda  Sal,% Valor Venda  Talco e outras Cargas Minerais,% Valor Venda  Titânio,% Valor Venda  Tungstênio,% Valor Venda  Turfa,% Valor Venda  Urânio e outros Radioativos,% Valor Venda  Vanádio,% Valor Venda  Vermiculita e Perlita,% Valor Venda  Zinco,% Valor Venda  Zircônio
2021,PA,368501980.76,11.24,0.0,0.62,0.0,0.14,0.0,0.0,0.9,0.0,0.73,0.0,0.0,0.0,15.58,0.03,0.0,0.0,0.0,0.0,0.0,0.0,1.62,0.0,52.17,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.72,14.86,0.0,0.14,0.0,0.98,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5427240.41,0.0,0.0,41.7,0.01,4.02,0.0,0.0,9.68,0.0,1.43,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.95,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,27.82,0.0,0.02,2.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645342394.65,0.0,0.0,3.57,0.0,0.5,0.0,0.0,2.91,0.0,1.47,0.0,0.0,0.0,0.25,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,26.35,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,55.16,0.0,0.0,0.0,8.59,0.0,0.45,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,PA,300840611.33,12.89,0.0,0.45,0.0,0.16,0.0,0.0,1.3,0.0,0.73,0.0,0.0,0.0,16.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,58.04,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.75,6.37,0.0,0.0,0.0,1.79,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7460370.4,0.0,0.0,17.05,0.0,3.27,0.0,0.0,8.17,0.0,0.93,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,7.98,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.07,0.0,0.0,0.0,49.3,0.0,0.02,10.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1203672889.29,0.0,0.0,2.58,0.0,0.26,0.0,0.0,2.15,0.0,0.3,0.0,0.0,0.0,0.28,0.6,0.0,0.0,0.0,0.0,0.0,0.0,6.16,0.0,15.34,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,58.96,0.0,0.0,0.0,12.69,0.0,0.15,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,PA,296605050.97,14.18,0.0,0.51,0.0,0.55,0.0,0.0,1.4,0.0,0.38,0.0,0.0,0.0,19.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,58.92,0.0,0.02,0.0,0.0,0.12,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.7,2.19,0.0,0.0,0.0,1.37,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6536812.62,0.0,0.0,22.86,0.07,21.89,0.0,0.0,11.12,0.0,1.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,5.73,0.0,0.0,0.0,0.0,2.89,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,30.25,0.0,0.03,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815128213.84,0.0,0.0,18.42,0.71,2.14,0.0,0.0,3.9,0.0,0.42,0.0,0.0,0.0,0.17,0.92,0.0,0.0,0.0,0.0,0.0,0.0,2.07,0.0,10.78,0.0,0.0,0.18,0.0,0.25,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,39.09,0.0,0.0,0.0,19.39,0.0,0.59,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,PA,302163668.65,13.77,0.0,0.66,0.0,0.78,0.0,0.0,1.16,0.0,0.6,0.0,0.0,0.0,18.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.53,0.0,0.04,0.0,0.0,0.11,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.32,3.05,0.0,0.0,0.0,1.19,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6280471.99,0.0,0.0,30.08,0.0,33.86,0.0,0.0,10.83,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,2.98,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.49,0.1,0.0,3.42,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242659924.92,0.0,0.0,30.02,0.0,2.7,0.0,0.0,11.35,0.0,1.5,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,5.31,0.0,0.0,0.93,0.0,0.91,0.0,0.0,6.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.75,9.08,0.0,0.74,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,PB,30791613.49,0.0,0.0,2.17,40.6,3.34,0.0,0.0,9.59,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81,0.07,0.0,0.05,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,40.32,1326697.45,0.0,0.0,49.29,2.15,34.78,0.0,0.0,2.9,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.89,1.38,0.0,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16427298.25,0.0,0.0,20.97,2.29,27.31,0.0,0.0,4.91,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,25.94,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,PB,32509663.36,0.0,0.0,2.81,41.24,3.33,0.0,0.0,7.33,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94,0.06,0.31,0.15,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.01,0.0,40.91,1672175.32,0.0,0.0,54.01,2.53,30.93,0.0,0.0,3.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.98,6.03,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19400702.12,0.0,0.0,22.29,5.93,25.41,0.0,0.0,4.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,7.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,30.75,0.71,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,PB,32407711.04,0.0,0.0,3.69,39.85,3.89,0.0,0.0,8.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92,0.05,0.2,0.22,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0.02,0.0,39.42,2081410.23,0.0,0.0,56.58,0.75,31.24,0.0,0.0,2.54,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.72,3.11,3.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,22707434.44,0.0,0.0,26.37,1.08,40.43,0.0,0.0,3.11,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,0.0,4.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,20.54,0.79,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0
2013,PB,32176229.12,0.0,0.0,4.01,39.87,2.81,0.0,0.0,8.87,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46,0.05,0.23,0.18,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.02,0.0,39.31,1954702.98,0.0,0.0,66.09,1.02,20.95,0.0,0.0,1.71,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.59,3.84,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,33375557.61,0.0,0.0,29.28,1.71,23.8,0.0,0.0,1.4,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,15.46,0.26,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.84,0.0,0.0
2014,PB,31521425.82,0.0,0.0,3.55,40.43,2.5,0.0,0.0,9.35,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.18,0.1,0.21,0.06,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.02,0.0,39.49,1678241.91,0.0,0.0,66.59,0.34,20.94,0.0,0.0,3.34,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,3.87,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,40976329.75,0.0,0.0,25.74,0.55,22.14,0.0,0.0,2.65,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8,0.2,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.04,0.0,0.0
2015,PB,34732247.58,0.0,0.0,3.01,38.63,2.35,0.0,0.0,10.52,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.59,0.07,0.22,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.5,0.0,37.83,2548738.35,0.0,0.0,40.93,0.15,13.48,0.0,0.0,34.06,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.85,2.97,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.87,0.0,0.0,51498869.04,0.0,0.0,18.21,0.47,14.5,0.0,0.0,28.25,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,19.86,1.86,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.39,0.0,0.0
2016,PB,20959146.99,0.0,0.0,5.04,58.48,3.08,0.0,0.0,23.66,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.85,0.08,0.11,0.04,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.31,0.0,0.18,3938406.02,0.0,0.0,26.79,0.1,6.74,0.0,0.0,56.82,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,0.34,0.58,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,0.0,0.0,77700194.4,0.0,0.0,9.57,0.27,8.32,0.0,0.0,50.51,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.14,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.99,13.76,0.09,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.46,0.0,0.0
2017,PB,19295716.98,0.0,0.0,2.77,62.45,4.43,0.0,0.0,23.92,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.47,0.1,0.13,0.04,0.0,0.0,1.44,0.0,0.0,0.0,0.0,0.03,0.0,0.21,3142180.77,0.0,0.0,16.99,5.53,9.94,0.0,0.0,62.32,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.33,0.79,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,64032257.24,0.0,0.0,7.85,2.92,12.01,0.0,0.0,46.8,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,5.19,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,16.39,0.46,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.13,0.0,0.0
2018,PB,20784628.39,0.0,0.0,2.48,59.98,3.51,0.0,0.0,26.31,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.67,0.06,0.05,0.0,0.0,0.0,1.46,0.0,0.0,0.0,0.0,0.02,0.0,0.21,3366167.78,0.0,0.0,15.34,3.57,8.41,0.0,0.0,67.91,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.36,0.33,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,61303565.29,0.0,0.0,8.67,3.24,12.1,0.0,0.0,36.34,0.0,0.51,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.34,0.0,0.0,12.18,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.52,18.45,0.6,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.58,0.0,0.0
2019,PB,22922204.89,0.0,0.0,3.06,54.18,2.33,0.0,0.0,23.17,0.0,0.01,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85,0.07,0.05,0.0,0.0,0.1,1.38,0.0,0.0,0.0,0.0,10.85,0.0,0.18,6266128.86,0.0,0.0,11.17,1.79,10.21,0.0,0.0,35.15,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.01,0.0,0.31,0.0,0.0,0.0,0.0,0.0,39.68,0.0,0.0,77190856.25,0.0,0.0,8.83,2.59,11.26,0.0,0.0,30.4,0.0,0.32,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,26.72,0.55,0.02,0.0,0.48,0.0,0.0,0.0,0.0,0.0,4.81,0.0,0.0
2020,PB,14431590.98,0.0,0.0,7.5,34.97,4.62,0.0,0.0,41.75,0.0,0.06,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,8.72,0.07,0.08,0.03,0.0,0.08,1.47,0.0,0.0,0.0,0.0,0.03,0.0,0.07,4337863.18,0.0,0.0,24.95,2.01,7.42,0.0,0.0,62.03,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,0.19,0.26,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,104824630.39,0.0,0.0,10.3,1.8,6.33,0.0,0.0,34.61,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76,25.44,0.47,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.84,0.0,0.0
2021,PB,10210262.44,0.0,0.0,11.37,1.3,9.48,0.0,0.0,59.66,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.93,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,13.24,0.11,0.15,0.45,0.0,0.49,2.57,0.0,0.0,0.0,0.0,0.05,0.0,0.0,4426714.56,0.0,0.0,26.22,2.18,8.91,0.0,0.0,58.62,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.18,0.35,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,129945005.62,0.0,0.0,10.59,2.37,8.77,0.0,0.0,35.67,0.0,0.05,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.12,0.0,0.48,6.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63,21.79,0.81,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.35,0.0,0.0
