Ano base,UF,Classe Substância,Substância Mineral,Quantidade Produção,Unidade de Medida - Produção,Quantidade Contido,Unidade de Medida - Contido,Indicação Contido,Quantidade Venda,Unidade de Medida - Venda,Valor Venda (R$),Quantidade Consumo/Utilização na Usina,Unidade de Medida - Consumo/Utilização na Usina,Valor Consumo / Utilização na Usina (R$),Quantidade Transferência para Transformação / Utilização / Consumo,Unidade de Medida - Transferência para Transformação / Utilização / Consumo,Valor Transferência para Transformação / Utilização / Consumo (R$)
2022,BA,Não-Metálicos,Gipsita,0.0,t,0.0,-,,0.0,t,0.0,0,t,0.0,0.0,t,0.0
2022,BA,Não-Metálicos,Rochas (Britadas) e Cascalho,10632057.01,t,0.0,-,,9650479.59,t,519203252.87,"6164,5",t,277305.92,582778.98,t,7232442.53
2022,BA,Não-Metálicos,Rochas Ornamentais,11561.58,t,0.0,-,,10672.47,t,8902874.24,0,t,0.0,76.8,t,13261.38
2022,BA,Não-Metálicos,Talco e outras Cargas Minerais,162407.0,t,0.0,-,,80993.91,t,192506188.83,0,t,0.0,0.0,t,0.0
2022,CE,Metálicos,Manganês,86605.18,t,20785.24,t,Mn,201573.71,t,24522817.91,0,t,0.0,0.0,t,0.0
2022,CE,Não-Metálicos,Areias Industriais,450.0,t,0.0,-,,432.0,t,5400.0,0,t,0.0,0.0,t,0.0
2022,CE,Não-Metálicos,Argilas,206258.3,t,0.0,-,,157602.23,t,19893429.36,"45043,199999999997",t,263918.9,25948.61,t,138798.0
2022,CE,Não-Metálicos,Calcário,3744150.43,t,0.0,-,,1783761.35,t,163671085.04,"32386,5",t,597960.6,1753987.79,t,51961647.2
2022,CE,Não-Metálicos,Rochas (Britadas) e Cascalho,4695880.04,t,0.0,-,,4601696.91,t,266252130.59,"21681,490000000002",t,614433.85,110834.4,t,2915811.22
2022,CE,Não-Metálicos,Rochas Ornamentais,19331.0,t,0.0,-,,19331.0,t,27042732.75,0,t,0.0,0.0,t,0.0
2022,DF,Não-Metálicos,Areia,392268.52,t,0.0,-,,385104.61,t,15704176.04,0,t,0.0,0.0,t,0.0
2022,DF,Não-Metálicos,Areias Industriais,90787.33,t,0.0,-,,90787.33,t,1583282.73,0,t,0.0,0.0,t,0.0
2022,DF,Não-Metálicos,Argilas,254699.51,t,0.0,-,,0.0,t,0.0,0,t,0.0,254699.51,t,5372843.53
2022,DF,Não-Metálicos,Calcário,4925098.19,t,0.0,-,,726067.35,t,44242623.64,0,t,0.0,4392530.26,t,69634480.37
2022,DF,Não-Metálicos,Dolomito e Magnesita,2535238.66,t,0.0,-,,2078929.98,t,78262015.61,0,t,0.0,456308.69,t,5725604.0
2022,ES,Metálicos,Ferro,0.0,t,0.0,t,Fe,0.0,t,0.0,0,t,0.0,0.0,t,0.0
2022,ES,Não-Metálicos,Argilas,15254.4,t,0.0,-,,15067.38,t,2436869.45,0,t,0.0,0.0,t,0.0
2022,ES,Não-Metálicos,Calcário,65071.29,t,0.0,-,,65071.29,t,6903871.02,0,t,0.0,0.0,t,0.0
2022,ES,Não-Metálicos,Rochas (Britadas) e Cascalho,6598070.09,t,0.0,-,,5671445.63,t,272029192.68,0,t,0.0,0.0,t,0.0
2022,ES,Não-Metálicos,Rochas Ornamentais,124230.58,t,0.0,-,,105769.28,t,388565689.13,"12415,360000000001",t,6226853.19,977.49,t,1945642.71
2022,GO,Metálicos,Alumínio (Bauxita),1563773.32,t,817008.58,t,Al2O3,686407.23,t,68153915.89,0,t,0.0,701106.16,t,42322228.23
2022,GO,Metálicos,Cobre,203157.0,t,47888.61,t,Cu,208879.28,t,2400533614.0,0,t,0.0,0.0,t,0.0
2022,GO,Metálicos,Ferro,71964.15,t,46776.7,t,Fe,71964.15,t,39021805.82,0,t,0.0,0.0,t,0.0
2022,GO,Metálicos,Manganês,18889.91,t,7555.96,t,Mn,18889.91,t,12778990.41,0,t,0.0,0.0,t,0.0
2022,GO,Metálicos,Nióbio,27900.88,t,14025.74,t,Nb2O5,0.0,t,0.0,0,t,0.0,27900.88,t,1800855872.25
2022,GO,Metálicos,Níquel,152705.91,t,39824.05,t, Ni,151818.73,t,4475364097.58,0,t,0.0,0.0,t,0.0
2022,GO,Metálicos,Ouro,3983.57,kg,3898.46,kg,Au,4082.26,kg,1155471464.71,0,kg,0.0,0.0,kg,0.0
2022,GO,Metálicos,Prata,88.61,kg,88.61,kg,Ag,109.0,kg,405158.0,0,kg,0.0,0.0,kg,0.0
2022,GO,Metálicos,Titânio,87.0,t,1.0,t,TiO2,87.0,t,125162.71,0,t,0.0,0.0,t,0.0
2022,GO,Não-Metálicos,Amianto,182965.32,t,0.0,t,,188367.34,t,649016373.1,0,t,0.0,0.0,t,0.0
2022,GO,Não-Metálicos,Areia,734461.46,t,0.0,-,,731668.49,t,37730272.21,0,t,0.0,0.0,t,0.0
2022,GO,Não-Metálicos,Areias Industriais,208250.0,t,0.0,-,,208415.0,t,9504834.45,0,t,0.0,0.0,t,0.0
2022,GO,Não-Metálicos,Argilas,26466.03,t,0.0,-,,5466.03,t,71311.0,23000,t,184000.0,0.0,t,0.0
2022,GO,Não-Metálicos,Bário,4671.81,t,3971.04,t,BaSO4,5050.16,t,712355.5,0,t,0.0,0.0,t,0.0
2022,GO,Não-Metálicos,Calcário,11549927.02,t,0.0,-,,9698199.58,t,1049220341.61,0,t,0.0,1603574.14,t,24952823.92
2022,GO,Não-Metálicos,Dolomito e Magnesita,1666309.06,t,0.0,-,,1624656.86,t,198995292.1,0,t,0.0,56641.91,t,1889989.53
2022,GO,Não-Metálicos,"Feldspato, Leucita e Nefelina-Sienito",133676.26,t,0.0,-,,133676.26,t,30348374.29,0,t,0.0,0.0,t,0.0
2022,GO,Não-Metálicos,Fosfato,2432016.31,t,842325.18,t,P2O5,174220.0,t,88861696.52,"149920,75",t,60678231.32,2199616.5,t,750788115.49
2022,GO,Não-Metálicos,Rochas (Britadas) e Cascalho,9021231.46,t,0.0,-,,8521301.05,t,465222394.7,0,t,0.0,44445.48,t,1316489.2
2022,GO,Não-Metálicos,Vermiculita e Perlita,65792.0,t,16500.0,t,,58414.07,t,95696722.57,0,t,0.0,0.0,t,0.0
2022,MA,Metálicos,Ouro,3465.35,kg,44.22,kg,Au,3444.32,kg,942196411.2,0,kg,0.0,0.0,kg,0.0
2022,MA,Não-Metálicos,Areia,15459.62,t,0.0,-,,15459.62,t,304969.63,0,t,0.0,0.0,t,0.0
2022,MA,Não-Metálicos,Argilas,133069.63,t,0.0,-,,19051.93,t,2953422.69,"32465,43",t,288942.47,23726.25,t,29840.0
2022,MA,Não-Metálicos,Calcário,54330.73,t,0.0,-,,55929.54,t,73335122.69,0,t,0.0,0.0,t,0.0
2022,MA,Não-Metálicos,Gipsita,1587792.16,t,0.0,-,,1587792.16,t,136157279.68,0,t,0.0,0.0,t,0.0
2022,MA,Não-Metálicos,Rochas (Britadas) e Cascalho,2583457.5,t,0.0,-,,2441892.64,t,148197025.14,0,t,0.0,0.0,t,0.0
2022,MG,Gemas e Diamantes,Diamante,2140.51,ct,2089.91,ct,,2149.72,ct,31343857.03,0,ct,0.0,0.0,ct,0.0
2022,MG,Gemas e Diamantes,Gemas,553.18,kg,542.67,kg,,553.09,kg,64712229.54,0,kg,0.0,0.0,kg,0.0
2022,MG,Metálicos,Alumínio (Bauxita),1183980.51,t,511634.85,t,Al2O3,56893.0,t,17638074.15,0,t,0.0,1017741.71,t,100559572.73
2022,MG,Metálicos,Chumbo,18939.2,t,7454.96,t,Pb,20064.96,t,129028031.19,0,t,0.0,0.0,t,0.0
2022,MG,Metálicos,Columbita-Tantalita,513.57,t,167.58,t,Ta2O5,0.0,t,0.0,0,t,0.0,320.14,t,81621339.07
2022,MG,Metálicos,Estanho,207539.0,kg,40508.5,kg,Sn,0.0,kg,0.0,0,kg,0.0,206489.0,kg,93304743.31
2022,MG,Metálicos,Ferro,222248648.39,t,137462318.6,t,Fe,187760615.68,t,75849948493.83,"139755,92000000001",t,3292.74,32254490.72,t,6661342471.54
2022,MG,Metálicos,Lítio,143719.73,t,7862.85,t,Li2O,135447.16,t,1723937795.3,0,t,0.0,8187.06,t,12431668.14
2022,MG,Metálicos,Manganês,278500.85,t,75604.6,t,Mn,139987.4,t,26762920.72,0,t,0.0,104606.58,t,32076852.59
2022,MG,Metálicos,Nióbio,173039.0,t,91503.02,t,Nb2O5,173039.0,t,468389547.0,0,t,0.0,0.0,t,0.0
2022,MG,Metálicos,Ouro,31571.34,kg,31568.57,kg,Au,31388.74,kg,8961110783.28,0,kg,0.0,0.0,kg,0.0
2022,MG,Metálicos,Prata,6588.78,kg,6588.78,kg,Ag,6108.1,kg,21480503.5,0,kg,0.0,0.0,kg,0.0
2022,MG,Metálicos,Zinco,385941.08,t,150236.5,t,Zn,0.0,t,0.0,0,t,0.0,387042.75,t,685145473.48
2022,MG,Não-Metálicos,Areia,1643671.39,t,0.0,-,,1451347.27,t,52652376.45,0,t,0.0,2453.23,t,72345.65
2022,MG,Não-Metálicos,Areias Industriais,517936.09,t,0.0,-,,259549.38,t,38819644.13,"18641,450000000001",t,266543.68,241691.88,t,12450248.75
2022,MG,Não-Metálicos,Argilas,1737014.17,t,0.0,-,,964625.64,t,124759579.04,"343439,17999999999",t,852694.61,562231.59,t,45386896.52
2022,MG,Não-Metálicos,Calcário,39833732.95,t,0.0,-,,17104595.9,t,1286223388.74,"8961350,629999999",t,81580197.13,15963918.21,t,370556702.68
2022,MG,Não-Metálicos,Cianita e outros minerais refratários,71.89,t,0.0,-,,76.4,t,216853.97,0,t,0.0,0.0,t,0.0
2022,MG,Não-Metálicos,Dolomito e Magnesita,2147764.36,t,0.0,-,,2258335.93,t,133991864.74,0,t,0.0,0.0,t,0.0
2022,MG,Não-Metálicos,Enxofre,158977.0,t,158977.0,t,S,155533.0,t,155441204.12,1153,t,710449.57,5114.0,t,3148129.13
2022,MG,Não-Metálicos,"Feldspato, Leucita e Nefelina-Sienito",257766.82,t,0.0,-,,267979.05,t,39947825.32,0,t,0.0,0.0,t,0.0
2022,MG,Não-Metálicos,Fosfato,3617438.32,t,1666887.77,t,P2O5,698655.64,t,336925929.33,"398391,60999999999",t,20275498.93,2410393.3,t,894775797.48
2022,MG,Não-Metálicos,Grafita,69419.63,t,69419.63,t,,66351.69,t,433404412.78,0,t,0.0,0.0,t,0.0
2022,MG,Não-Metálicos,Potássio,2498.2,t,257.21,t,K2O,208.22,t,81000.81,0,t,0.0,0.0,t,0.0
2022,MG,Não-Metálicos,Rochas (Britadas) e Cascalho,26208316.2,t,0.0,-,,25094625.86,t,1637699193.54,"63375,740000000005",t,1954183.93,163146.27,t,7111486.51
2022,MG,Não-Metálicos,Rochas Ornamentais,1079.88,t,0.0,-,,750.25,t,1969451.81,0,t,0.0,0.0,t,0.0
2022,MG,Não-Metálicos,Rochas Ornamentais - Outras,6651.17,t,0.0,-,,6630.09,t,11976695.87,0,t,0.0,0.0,t,0.0
2022,MG,Não-Metálicos,Talco e outras Cargas Minerais,266335.3,t,0.0,-,,248759.54,t,75021621.52,"5614,29",t,407999.95,790.22,t,49588.0
2022,MS,Metálicos,Ferro,7113090.38,t,4608618.57,t,Fe,8173306.69,t,2128703734.59,0,t,0.0,0.0,t,0.0
2022,MS,Metálicos,Manganês,30772.14,t,12171.9,t,Mn,67037.41,t,41512109.85,0,t,0.0,0.0,t,0.0
2022,MS,Não-Metálicos,Areia,287623.91,t,0.0,-,,280097.09,t,8829825.76,0,t,0.0,0.0,t,0.0
2022,MS,Não-Metálicos,Argilas,189026.7,t,0.0,-,,20977.32,t,3376874.71,"168034,36000000002",t,4804323.92,0.0,t,0.0
2022,MS,Não-Metálicos,Calcário,5657094.69,t,0.0,-,,4824228.87,t,422832018.66,"173613,65429999999",t,8548576.86,69064.62,t,811397.16
2022,MS,Não-Metálicos,Fosfato,182270.0,t,21872.0,t,P2O5,157124.08,t,51716352.65,0,t,0.0,0.0,t,0.0
2022,MS,Não-Metálicos,Rochas (Britadas) e Cascalho,6923808.23,t,0.0,-,,6456109.35,t,317099368.96,"583489,54570000002",t,20901778.11,65594.29,t,2714698.83
2022,MS,Não-Metálicos,Talco e outras Cargas Minerais,174316.51,t,0.0,-,,153744.0,t,3503621.21,0,t,0.0,20572.51,t,319071.95
2022,MT,Gemas e Diamantes,Diamante,8092.3,ct,8092.3,ct,,6771.24,ct,3811132.48,0,ct,0.0,0.0,ct,0.0
2022,MT,Metálicos,Chumbo,4498.57,t,729.66,t,Pb,1081.39,t,2668405.52,0,t,0.0,0.0,t,0.0
2022,MT,Metálicos,Cobre,4689.92,t,804.06,t,Cu,489.84,t,3166587.23,0,t,0.0,0.0,t,0.0
2022,MT,Metálicos,Estanho,673000.0,kg,673.0,kg,Sn,673000.0,kg,66212183.35,0,kg,0.0,0.0,kg,0.0
2022,MT,Metálicos,Manganês,122447.57,t,80812.07,t,Mn,9192.57,t,1526656.5,0,t,0.0,1071.63,t,427796.24
2022,MT,Metálicos,Ouro,14188.31,kg,11877.42,kg,Au,13946.42,kg,3642324680.67,0,kg,0.0,9.79,kg,2626583.11
2022,MT,Metálicos,Zinco,5504.74,t,2288.8,t,Zn,723.81,t,2631352.91,0,t,0.0,0.0,t,0.0
2022,MT,Não-Metálicos,Areia,83112.31,t,0.0,-,,55012.18,t,2139863.4,0,t,0.0,0.0,t,0.0
2022,MT,Não-Metálicos,Areias Industriais,17487.0,t,0.0,-,,17487.0,t,87435.0,0,t,0.0,0.0,t,0.0
2022,MT,Não-Metálicos,Argilas,941623.32,t,0.0,-,,818643.92,t,53993517.58,3164,t,3106.0,100420.3,t,3619956.17
2022,MT,Não-Metálicos,Calcário,18809699.17,t,0.0,-,,15285123.66,t,1558885535.54,0,t,0.0,3459969.14,t,101987781.28
2022,MT,Não-Metálicos,Dolomito e Magnesita,431217.21,t,0.0,-,,431217.21,t,40779408.15,0,t,0.0,0.0,t,0.0
2022,MT,Não-Metálicos,Quartzo (Cristal) e outros Piezelétricos,4.54,t,0.0,-,,4.54,t,67860.0,0,t,0.0,0.0,t,0.0
2022,MT,Não-Metálicos,Rochas (Britadas) e Cascalho,6898675.72,t,0.0,-,,6873092.81,t,344615862.38,0,t,0.0,4303.0,t,314574.0
2022,PA,Metálicos,Alumínio (Bauxita),28860940.08,t,14148992.32,t,Al2O3,29291700.13,t,5508092668.7,0,t,0.0,0.0,t,0.0
2022,PA,Metálicos,Cobre,593375.35,t,182823.72,t,Cu,606786.65,t,9494226388.01,0,t,0.0,0.0,t,0.0
2022,PA,Metálicos,Estanho,3795991.2,kg,3088558.33,kg,Sn,3787541.42,kg,347622852.61,3500,kg,40833.33,3500.0,kg,40833.34
2022,PA,Metálicos,Ferro,171653600.38,t,107607007.25,t,Fe,165130939.28,t,68710681205.41,0,t,0.0,4710058.41,t,726142843.3
2022,PA,Metálicos,Manganês,835574.94,t,332049.6,t,Mn,563225.08,t,314433069.32,0,t,0.0,0.0,t,0.0
2022,PA,Metálicos,Níquel,90686.04,t,22671.51,t, Ni,94056.94,t,2864545278.06,0,t,0.0,0.0,t,0.0
2022,PA,Metálicos,Ouro,11127.03,kg,10602.12,kg,Au,11115.17,kg,2844741199.22,"1497,9160299999999",kg,390768795.04,1497.92,kg,390768795.04
2022,PA,Metálicos,Prata,499.6,kg,0.89,kg,Ag,501.43,kg,1637559.84,0,kg,0.0,0.0,kg,0.0
2022,PA,Não-Metálicos,Areia,4966.22,t,0.0,-,,4966.22,t,362153.8,0,t,0.0,0.0,t,0.0
2022,PA,Não-Metálicos,Argilas,18214.56,t,0.0,-,,2607.19,t,699560.3,"15607,370000000001",t,283015.14,0.0,t,0.0
2022,PA,Não-Metálicos,Calcário,2887113.99,t,0.0,-,,1361580.6,t,129196151.13,0,t,0.0,1525533.39,t,54508903.47
2022,PA,Não-Metálicos,Caulim,919680.64,t,0.0,-,,933463.2,t,813057079.91,0,t,0.0,237542.23,t,199317822.26
2022,PA,Não-Metálicos,Fosfato,79603.33,t,15920.67,t,P2O5,75625.29,t,136492653.15,0,t,0.0,0.0,t,0.0
2022,PA,Não-Metálicos,Gipsita,116630.27,t,0.0,-,,116630.27,t,37610665.23,0,t,0.0,0.0,t,0.0
2022,PA,Não-Metálicos,Rochas (Britadas) e Cascalho,3005940.61,t,0.0,-,,2808835.46,t,201012742.4,0,t,0.0,0.0,t,0.0
2022,PB,Gemas e Diamantes,Gemas,0.0,kg,0.0,kg,,0.0,kg,0.0,0,kg,0.0,0.0,kg,0.0
2022,PB,Não-Metálicos,Areias Industriais,75.0,t,0.0,-,,75.0,t,1500.0,0,t,0.0,0.0,t,0.0
2022,PB,Não-Metálicos,Argilas,396918.05,t,0.0,-,,88831.83,t,12306179.05,"258877,76999999999",t,16366427.9,49208.45,t,636720.28
2022,PB,Não-Metálicos,Calcário,3286895.15,t,0.0,-,,1453567.39,t,23005267.72,0,t,0.0,1833327.76,t,40818605.17
2022,PB,Não-Metálicos,"Feldspato, Leucita e Nefelina-Sienito",85255.04,t,0.0,-,,85255.04,t,6662669.12,0,t,0.0,0.0,t,0.0
2022,PB,Não-Metálicos,Rochas (Britadas) e Cascalho,1206367.04,t,0.0,-,,1000426.95,t,49901343.81,0,t,0.0,0.0,t,0.0
2022,PB,Não-Metálicos,Rochas Ornamentais,7232.86,t,0.0,-,,7175.62,t,23553502.92,0,t,0.0,102.38,t,74225.39
2022,PE,Metálicos,Ouro,1.71,kg,1.62,kg,Au,3.16,kg,914757.25,0,kg,0.0,0.0,kg,0.0
2022,PE,Não-Metálicos,Argilas,28122.39,t,0.0,-,,0.0,t,0.0,0,t,0.0,28122.39,t,279215.66
2022,PE,Não-Metálicos,Calcário,77621.68,t,0.0,-,,67076.68,t,536613.44,0,t,0.0,10546.0,t,263650.0
2022,PE,Não-Metálicos,Gipsita,1499051.38,t,0.0,-,,1248522.56,t,76292558.72,0,t,0.0,146828.47,t,23290365.37
2022,PE,Não-Metálicos,Rochas (Britadas) e Cascalho,5447005.36,t,0.0,-,,5474805.33,t,243848499.91,0,t,0.0,475.04,t,13177.63
2022,PE,Não-Metálicos,Vermiculita e Perlita,5121.11,t,3692.55,t,,1683.97,t,6846355.0,0,t,0.0,0.0,t,0.0
2022,PI,Metálicos,Níquel,382.0,t,65.28,t, Ni,0.0,t,0.0,0,t,0.0,0.0,t,0.0
2022,PI,Não-Metálicos,Areia,90326.25,t,0.0,-,,90326.25,t,3132305.34,0,t,0.0,0.0,t,0.0
2022,PI,Não-Metálicos,Argilas,11319.9,t,0.0,-,,6121.9,t,72850.56,4760,t,114240.0,438.0,t,5460.0
2022,PI,Não-Metálicos,Calcário,1249146.25,t,0.0,-,,727186.74,t,83576014.81,"539887,80000000005",t,32596152.33,0.0,t,0.0
2022,PI,Não-Metálicos,Dolomito e Magnesita,162911.94,t,0.0,-,,162911.94,t,17107547.61,0,t,0.0,0.0,t,0.0
2022,PI,Não-Metálicos,Rochas (Britadas) e Cascalho,1296234.48,t,0.0,-,,1337260.39,t,89635186.24,0,t,0.0,8630.47,t,503865.0
2022,PI,Não-Metálicos,Rochas Ornamentais,2226.77,t,0.0,-,,2226.77,t,3588316.46,0,t,0.0,0.0,t,0.0
2022,PI,Não-Metálicos,Saibro,1885.85,t,0.0,-,,1885.85,t,12661.5,0,t,0.0,0.0,t,0.0
2022,PR,Energéticos,Carvão Mineral,130242.85,t,0.0,-,,130242.85,t,63520092.12,0,t,0.0,0.0,t,0.0
2022,PR,Metálicos,Ouro,265.41,kg,265.38,kg,Au,258.98,kg,76140204.07,0,kg,0.0,0.0,kg,0.0
2022,PR,Metálicos,Prata,33.51,kg,33.48,kg,Ag,90.53,kg,374000.0,0,kg,0.0,0.0,kg,0.0
2022,PR,Não-Metálicos,Areia,3006609.85,t,0.0,-,,2943507.45,t,76981656.65,"20511,610000000001",t,61534.83,0.0,t,0.0
2022,PR,Não-Metálicos,Argilas,160541.92,t,0.0,-,,160400.16,t,6761868.36,0,t,0.0,0.0,t,0.0
2022,PR,Não-Metálicos,Calcário,15892208.77,t,0.0,-,,10416098.91,t,290057270.2,"111697,88",t,796762.2,5364666.39,t,143191672.85
2022,PR,Não-Metálicos,Dolomito e Magnesita,602127.1,t,0.0,-,,459683.85,t,11715496.09,"140153,39999999999",t,1315217.0,0.0,t,0.0
2022,PR,Não-Metálicos,"Feldspato, Leucita e Nefelina-Sienito",120924.75,t,0.0,-,,9619.0,t,2607163.53,0,t,0.0,103160.81,t,4136748.51
2022,PR,Não-Metálicos,Fluorita e Criolita,28968.7,t,23931.83,t,,29280.71,t,37518300.94,0,t,0.0,0.0,t,0.0
2022,PR,Não-Metálicos,Rochas (Britadas) e Cascalho,21554962.81,t,0.0,-,,19830721.83,t,742733804.46,"425618,61000000004",t,11922235.36,993047.59,t,23420292.32
2022,PR,Não-Metálicos,Rochas Ornamentais,16344.85,t,0.0,-,,11075.45,t,1029889.08,"5113,1999999999998",t,9352157.32,0.0,t,0.0
2022,PR,Não-Metálicos,Rochas Ornamentais - Outras,20743.2,t,0.0,-,,18763.2,t,115240.0,0,t,0.0,0.0,t,0.0
2022,PR,Não-Metálicos,Saibro,4784.8,t,0.0,-,,0.0,t,0.0,"4784,8000000000002",t,187075.33,0.0,t,0.0
2022,PR,Não-Metálicos,Talco e outras Cargas Minerais,550532.44,t,0.0,-,,550637.13,t,25837600.68,0,t,0.0,0.0,t,0.0
2022,RJ,Metálicos,Monazita e Terras-Raras,2474.0,t,2474.0,t,ETR,2474.0,t,15836167.41,0,t,0.0,0.0,t,0.0
2022,RJ,Metálicos,Titânio,16264.0,t,16264.0,t,TiO2,16264.0,t,7443917.89,0,t,0.0,0.0,t,0.0
2022,RJ,Metálicos,Zircônio,6330.0,t,6330.0,t,ZrSiO4,6330.0,t,12250359.01,0,t,0.0,0.0,t,0.0
2022,RJ,Não-Metálicos,Areia,121825.88,t,0.0,-,,121825.88,t,3559658.71,0,t,0.0,0.0,t,0.0
2022,RJ,Não-Metálicos,Argilas,52642.93,t,0.0,-,,0.0,t,0.0,35920,t,270384.0,52642.93,t,516851.78
2022,RJ,Não-Metálicos,Calcário,2031752.04,t,0.0,-,,128616.19,t,18393469.05,595763,t,7022329.0,1903135.85,t,41221169.98
2022,RJ,Não-Metálicos,"Feldspato, Leucita e Nefelina-Sienito",271.0,t,0.0,-,,271.0,t,26133.4,0,t,0.0,0.0,t,0.0
2022,RJ,Não-Metálicos,Fluorita e Criolita,0.0,t,0.0,t,,1536.63,t,364767.04,0,t,0.0,0.0,t,0.0
2022,RJ,Não-Metálicos,Rochas (Britadas) e Cascalho,16700085.6,t,0.0,-,,16078424.92,t,755561237.12,"2830,0700000000002",t,67753.56,958381.58,t,37672561.85
2022,RN,Gemas e Diamantes,Gemas,43.08,kg,43.08,kg,,70.74,kg,31249444.98,0,kg,0.0,0.0,kg,0.0
2022,RN,Metálicos,Ferro,58742.89,t,19046.54,t,Fe,52286.89,t,4677592.62,0,t,0.0,0.0,t,0.0
2022,RN,Metálicos,Tungstênio,433.34,t,302.09,t,WO3,444.0,t,44686155.94,0,t,0.0,0.0,t,0.0
2022,RN,Não-Metálicos,Areias Industriais,2863.85,t,0.0,-,,2863.85,t,2473800.0,0,t,0.0,0.0,t,0.0
2022,RN,Não-Metálicos,Calcário,2879150.03,t,0.0,-,,67920.31,t,9436308.95,"2716697,6200000001",t,48470567.55,94532.1,t,2659187.99
2022,RN,Não-Metálicos,Rochas (Britadas) e Cascalho,1024599.79,t,0.0,-,,1006578.35,t,61600126.44,0,t,0.0,18021.44,t,1223741.31
2022,RN,Não-Metálicos,Rochas Ornamentais,7461.77,t,0.0,-,,7032.39,t,32047325.0,0,t,0.0,0.0,t,0.0
2022,RO,Metálicos,Chumbo,5979.0,t,119.58,t,Pb,5572.28,t,35506559.47,0,t,0.0,0.0,t,0.0
2022,RO,Metálicos,Columbita-Tantalita,28668.67,t,416.28,t,Nb2O5,29048.77,t,64033945.66,0,t,0.0,0.0,t,0.0
2022,RO,Metálicos,Columbita-Tantalita,11.73,t,4.77,t,Ta2O5,0.0,t,0.0,0,t,0.0,0.0,t,0.0
2022,RO,Metálicos,Estanho,9381552.54,kg,6662890.39,kg,Sn,8236107.77,kg,798583847.81,0,kg,0.0,1143274.0,kg,84690488.18
2022,RO,Metálicos,Ouro,1133.99,kg,1133.99,kg,Au,1133.99,kg,309097851.31,0,kg,0.0,0.0,kg,0.0
2022,RO,Metálicos,Titânio,1153.94,t,1103.65,t,TiO2,1099.84,t,1711296.92,0,t,0.0,0.0,t,0.0
2022,RO,Metálicos,Zinco,26518.0,t,2651.8,t,Zn,15007.0,t,176818564.65,0,t,0.0,0.0,t,0.0
2022,RO,Não-Metálicos,Areia,7125.05,t,0.0,-,,7125.05,t,460348.54,0,t,0.0,0.0,t,0.0
2022,RO,Não-Metálicos,Calcário,216900.0,t,0.0,-,,216956.0,t,18885118.15,0,t,0.0,0.0,t,0.0
2022,RO,Não-Metálicos,Rochas (Britadas) e Cascalho,979840.85,t,0.0,-,,704152.14,t,48842406.28,0,t,0.0,123837.0,t,2781649.0
2022,RR,Não-Metálicos,Argilas,825.52,t,0.0,-,,825.52,t,314695.0,0,t,0.0,0.0,t,0.0
2022,RR,Não-Metálicos,Rochas (Britadas) e Cascalho,353752.88,t,0.0,-,,353752.88,t,17615150.94,0,t,0.0,0.0,t,0.0
2022,RS,Energéticos,Carvão Mineral,4585714.73,t,0.0,-,,4440286.57,t,729687146.45,0,t,0.0,0.0,t,0.0
2022,RS,Não-Metálicos,Areia,69112.66,t,0.0,-,,69112.66,t,2286886.76,0,t,0.0,0.0,t,0.0
2022,RS,Não-Metálicos,Argilas,20613.06,t,1.0,-,,20614.06,t,2887922.67,0,t,0.0,0.0,t,0.0
2022,RS,Não-Metálicos,Calcário,3228222.43,t,0.0,-,,2935179.18,t,264295517.82,13007,t,520000.0,198136.38,t,4109256.71
2022,RS,Não-Metálicos,Caulim,17318.06,t,0.0,-,,18280.61,t,8323160.25,0,t,0.0,0.0,t,0.0
2022,RS,Não-Metálicos,Dolomito e Magnesita,323000.0,t,0.0,-,,310967.92,t,26402675.7,0,t,0.0,0.0,t,0.0
2022,RS,Não-Metálicos,Rochas (Britadas) e Cascalho,19673105.11,t,0.0,-,,16498446.15,t,571615878.04,"1427405,01",t,31363365.94,1942069.55,t,44414743.13
2022,RS,Não-Metálicos,Rochas Ornamentais - Outras,54241.69,t,0.0,-,,48449.5,t,1663865.94,0,t,0.0,0.0,t,0.0
2022,RS,Não-Metálicos,Saibro,100996.6,t,0.0,-,,18296.6,t,239488.02,0,t,0.0,0.0,t,0.0
2022,SC,Energéticos,Carvão Mineral,2269430.84,t,0.0,-,,2280419.32,t,761951189.77,0,t,0.0,0.0,t,0.0
2022,SC,Não-Metálicos,Areia,1624279.8,t,0.0,-,,2957474.91,t,67034734.69,0,t,0.0,0.0,t,0.0
2022,SC,Não-Metálicos,Areias Industriais,1177260.02,t,0.0,-,,1164259.51,t,112151710.63,0,t,0.0,0.0,t,0.0
2022,SC,Não-Metálicos,Argilas,115034.81,t,0.0,-,,48617.52,t,13676463.23,0,t,0.0,66034.81,t,796494.73
2022,SC,Não-Metálicos,Calcário,2409524.76,t,0.0,-,,874908.91,t,71083686.97,0,t,0.0,1527949.33,t,34027544.3
2022,SC,Não-Metálicos,Dolomito e Magnesita,310000.0,t,0.0,-,,310488.52,t,21487031.91,0,t,0.0,0.0,t,0.0
2022,SC,Não-Metálicos,Enxofre,2674.0,t,0.0,-,S,2674.0,t,1173722.37,0,t,0.0,0.0,t,0.0
2022,SC,Não-Metálicos,"Feldspato, Leucita e Nefelina-Sienito",155158.38,t,0.0,-,,145988.47,t,43683113.34,0,t,0.0,0.0,t,0.0
